time,user_id,seq_id,scenario,acc_magnitude,gyro_magnitude,skin_contact,heart_rate,packet_status,is_interpolated,motion_score,wear_score,data_quality_score,raw_decision,final_decision,latched_event,reason
1779982732.1068556,U1,423,watch_thrown,0.0308,4.1929,0,,received,False,0.00,0.00,0.90,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982732.4888062,U2,13,normal_idle,0.0274,0.5457,1,71,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982733.1405602,U1,424,watch_thrown,0.0146,1.6473,0,,received,False,0.00,0.00,0.90,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982733.8700202,U1,425,watch_thrown,0.0419,4.2434,0,,received,False,0.00,0.00,1.00,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982735.6127286,U1,426,watch_thrown,0.0250,0.4030,0,,received,False,0.00,0.00,1.00,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982736.0989535,U2,16,normal_idle,0.0739,3.2196,1,70,received,False,0.00,1.00,0.70,NORMAL,NORMAL,,정상 활동 범위
1779982736.8380315,U2,17,normal_idle,0.0585,2.4689,1,69,received,False,0.00,1.00,0.70,NORMAL,NORMAL,,정상 활동 범위
1779982738.3080375,U1,428,normal_idle,0.0740,0.8559,1,70,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982739.000389,U2,18,normal_idle,0.0269,2.9631,1,69,received,False,0.00,1.00,0.70,NORMAL,NORMAL,,정상 활동 범위
1779982739.6287265,U1,429,normal_idle,0.0716,3.2017,1,69,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982740.2272878,U2,19,normal_idle,0.0254,4.5558,1,69,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982740.8069344,U1,430,normal_idle,0.0604,3.4823,1,69,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982741.3306684,U2,20,normal_idle,0.0543,3.0758,1,69,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982741.7801113,U1,431,normal_idle,0.0329,0.7584,1,69,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982742.393972,U2,21,normal_idle,0.0715,5.2737,1,69,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982742.9049613,U1,432,normal_idle,0.0452,3.9610,1,69,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982743.5765307,U2,22,normal_idle,0.0741,3.9770,1,68,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982743.9333477,U1,433,normal_idle,0.0128,3.9370,1,68,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982744.6113634,U2,23,normal_idle,0.0384,5.2421,1,69,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982745.2481256,U1,434,normal_idle,0.0474,1.4333,1,67,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982745.7645278,U2,24,normal_idle,0.0347,0.7295,1,70,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982746.712426,U2,25,normal_idle,0.0697,1.8097,1,69,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982747.0997174,U1,436,normal_idle,0.0789,2.2976,1,68,received,False,0.00,1.00,0.87,NORMAL,NORMAL,,정상 활동 범위
1779982747.5479722,U2,26,normal_idle,0.0680,5.1508,1,69,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982748.0008605,U1,437,normal_idle,0.0480,5.6476,1,68,received,False,0.00,1.00,0.88,NORMAL,NORMAL,,정상 활동 범위
1779982748.83644,U1,438,normal_idle,0.0175,5.4077,1,68,received,False,0.00,1.00,0.89,NORMAL,NORMAL,,정상 활동 범위
1779982749.3709195,U2,28,normal_idle,0.0710,5.4983,1,69,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982750.0335364,U1,439,normal_idle,0.0521,2.0209,1,68,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982750.607479,U2,29,normal_idle,0.0380,0.5980,1,70,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982751.3298683,U2,30,normal_idle,0.0758,0.8706,1,69,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982751.8825305,U1,441,normal_idle,0.0660,0.5754,1,68,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982752.9296947,U2,32,normal_idle,0.0358,5.1871,1,69,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982753.4229755,U1,443,normal_idle,0.0135,1.7340,1,69,received,False,0.00,1.00,0.70,NORMAL,NORMAL,,정상 활동 범위
1779982753.781592,U2,33,normal_idle,0.0377,3.3860,1,68,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982754.4308438,U1,444,normal_idle,0.0289,2.2490,1,69,received,False,0.00,1.00,0.70,NORMAL,NORMAL,,정상 활동 범위
1779982754.8060048,U2,34,normal_idle,0.0799,3.4803,1,68,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982756.3287058,U1,445,real_fall,0.3824,56.6915,1,70,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982756.9778626,U2,35,normal_idle,0.0614,2.1618,1,68,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982757.66943,U2,36,normal_idle,0.0186,5.1108,1,67,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982758.2669497,U1,447,real_fall,0.2700,41.9207,1,72,received,False,0.00,1.00,0.60,NORMAL,NORMAL,,정상 활동 범위
1779982758.6445546,U2,37,normal_idle,0.0601,2.1432,1,68,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982759.2321436,U1,448,real_fall,0.3836,54.9396,1,71,received,False,0.00,1.00,0.70,NORMAL,NORMAL,,정상 활동 범위
1779982759.6391985,U2,38,normal_idle,0.0254,4.5545,1,69,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982760.010368,U1,449,real_fall,0.1233,18.3939,1,72,received,False,0.00,1.00,0.76,NORMAL,NORMAL,,정상 활동 범위
1779982760.407676,U2,39,normal_idle,0.0191,4.2864,1,68,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982760.8685372,U1,450,real_fall,0.3932,52.0431,1,74,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982761.3329096,U2,40,normal_idle,0.0523,0.5487,1,69,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982761.9950702,U1,451,real_fall,0.3104,43.8810,1,75,received,False,0.00,1.00,0.83,NORMAL,NORMAL,,정상 활동 범위
1779982762.3827837,U2,41,normal_idle,0.0553,0.5213,1,69,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982764.864821,U1,452,real_fall,0.2410,31.9990,1,75,received,False,0.00,1.00,0.85,NORMAL,NORMAL,,정상 활동 범위
1779982765.3083196,U2,42,normal_idle,0.0267,1.3340,1,70,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982765.6779785,U1,453,real_fall,0.6160,301.9363,1,78,received,False,0.00,1.00,0.87,NORMAL,NORMAL,,정상 활동 범위
1779982766.0578396,U2,43,normal_idle,0.0651,3.6861,1,70,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982766.6298196,U1,454,real_fall,4.5701,688.4171,1,82,received,False,0.55,1.00,0.88,WARNING,WARNING,,"가속도 4.6g 충격, 충격 후 정지 미확인 → 낙상 후보 경고 (단순 충격일 수 있음)"
1779982767.3138776,U1,455,real_fall,4.4977,429.1185,1,84,received,False,0.55,1.00,0.89,WARNING,WARNING,,"가속도 4.6g 충격, 충격 후 정지 미확인 → 낙상 후보 경고 (단순 충격일 수 있음)"
1779982767.81982,U2,45,normal_idle,0.0213,4.5948,1,69,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982768.584374,U2,46,normal_idle,0.0268,3.5580,1,69,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982769.0409298,U1,457,real_fall,0.0662,11.5636,1,88,received,False,0.55,1.00,0.80,WARNING,WARNING,,"가속도 4.6g 충격, 충격 후 정지 미확인 → 낙상 후보 경고 (단순 충격일 수 있음)"
1779982769.450113,U2,47,normal_idle,0.0619,4.7305,1,70,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982770.145483,U1,458,real_fall,0.0689,9.4404,1,90,received,False,1.00,1.00,0.90,EMERGENCY_FALL,EMERGENCY_FALL,EMERGENCY_FALL,"가속도 4.6g 충격+동반 회전, 충격 후 정지 확인, 착용 정상 → 실제 낙상 판정"
1779982770.6184204,U2,48,normal_idle,0.0627,1.5939,1,69,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982771.0027173,U1,459,real_fall,0.0257,2.8382,1,92,received,False,1.00,1.00,0.90,EMERGENCY_FALL,EMERGENCY_FALL,EMERGENCY_FALL,"가속도 4.6g 충격+동반 회전, 충격 후 정지 확인, 착용 정상 → 실제 낙상 판정"
1779982771.4030485,U2,49,normal_idle,0.0593,2.2078,1,69,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982772.0135283,U1,460,real_fall,0.0110,11.5515,1,93,received,False,1.00,1.00,0.90,EMERGENCY_FALL,EMERGENCY_FALL,EMERGENCY_FALL,"가속도 4.6g 충격+동반 회전, 충격 후 정지 확인, 착용 정상 → 실제 낙상 판정"
1779982772.406821,U2,50,normal_idle,0.0457,3.3060,1,68,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982773.0377355,U1,461,real_fall,0.0692,1.4597,1,94,received,False,1.00,1.00,0.90,EMERGENCY_FALL,EMERGENCY_FALL,EMERGENCY_FALL,"가속도 4.6g 충격+동반 회전, 충격 후 정지 확인, 착용 정상 → 실제 낙상 판정"
1779982773.5641143,U2,51,normal_idle,0.0199,4.9562,1,68,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982774.0974402,U1,462,real_fall,0.0517,11.6267,1,95,received,False,1.00,1.00,0.90,EMERGENCY_FALL,EMERGENCY_FALL,EMERGENCY_FALL,"가속도 4.6g 충격+동반 회전, 충격 후 정지 확인, 착용 정상 → 실제 낙상 판정"
1779982774.4586291,U2,52,normal_idle,0.0389,5.6112,1,67,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982774.9499712,U1,463,real_fall,0.0663,5.4435,1,96,received,False,1.00,1.00,0.90,EMERGENCY_FALL,EMERGENCY_FALL,EMERGENCY_FALL,"가속도 4.6g 충격+동반 회전, 충격 후 정지 확인, 착용 정상 → 실제 낙상 판정"
1779982775.542559,U2,53,normal_idle,0.0489,3.3381,1,67,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982776.0907643,U1,464,real_fall,0.0754,1.8724,1,97,received,False,1.00,1.00,0.90,EMERGENCY_FALL,EMERGENCY_FALL,EMERGENCY_FALL,"가속도 4.6g 충격+동반 회전, 충격 후 정지 확인, 착용 정상 → 실제 낙상 판정"
1779982777.8841116,U1,465,real_fall,0.0695,6.4542,1,98,received,False,1.00,1.00,0.90,EMERGENCY_FALL,EMERGENCY_FALL,EMERGENCY_FALL,"가속도 4.6g 충격+동반 회전, 충격 후 정지 확인, 착용 정상 → 실제 낙상 판정"
1779982778.2560928,U2,55,normal_idle,0.0642,4.2420,1,67,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982778.8914733,U1,466,real_fall,0.0424,9.6057,1,99,received,False,1.00,1.00,0.90,EMERGENCY_FALL,EMERGENCY_FALL,EMERGENCY_FALL,"가속도 4.5g 충격+동반 회전, 충격 후 정지 확인, 착용 정상 → 실제 낙상 판정"
1779982779.2932868,U2,56,normal_idle,0.0495,3.2837,1,68,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982779.8188634,U1,467,real_fall,0.0146,11.4729,1,99,received,False,0.00,1.00,0.90,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982780.3515277,U2,57,normal_idle,0.0127,3.9893,1,67,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982780.8681326,U1,468,real_fall,0.0485,9.2418,1,99,received,False,0.00,1.00,1.00,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982781.4526582,U2,58,normal_idle,0.0221,4.4043,1,68,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982782.8731923,U1,469,real_fall,0.0408,2.5385,1,100,received,False,0.00,1.00,1.00,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982783.2731159,U2,59,normal_idle,0.0143,5.4215,1,68,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982784.0608013,U2,60,normal_idle,0.0242,5.7979,1,69,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982784.5216665,U1,471,real_fall,0.0135,10.6705,1,101,received,False,0.00,1.00,0.90,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982785.1792715,U2,61,normal_idle,0.0745,2.6225,1,69,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982785.757051,U1,472,real_fall,0.0280,6.9111,1,102,received,False,0.00,1.00,0.90,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982786.3064108,U2,62,normal_idle,0.0282,5.2483,1,71,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982786.8586018,U1,473,real_fall,0.0666,6.2192,1,103,received,False,0.00,1.00,0.90,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982787.4665263,U2,63,normal_idle,0.0785,1.3248,1,70,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982787.8835492,U1,474,real_fall,0.0362,4.0825,1,103,received,False,0.00,1.00,0.90,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982788.4949434,U2,64,normal_idle,0.0723,0.7896,1,70,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982789.003233,U1,475,real_fall,0.0343,9.2729,1,104,received,False,0.00,1.00,0.90,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982789.5710816,U2,65,normal_idle,0.0567,4.2960,1,70,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982790.0734425,U1,476,real_fall,0.0788,7.0917,1,104,received,False,0.00,1.00,0.90,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982790.6797724,U2,66,normal_idle,0.0362,2.4467,1,70,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982791.0876136,U1,477,real_fall,0.0237,2.8702,1,105,received,False,0.00,1.00,0.90,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982791.46637,U2,67,normal_idle,0.0225,3.5529,1,71,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982792.2418458,U2,68,normal_idle,0.0642,4.2078,1,71,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982792.8184226,U1,479,real_fall,0.0510,4.2087,1,105,received,False,0.00,1.00,0.80,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982793.2750783,U2,69,normal_idle,0.0261,1.5552,1,70,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982793.9594321,U1,480,real_fall,0.0489,7.6537,1,105,received,False,0.00,1.00,0.80,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982794.3431985,U2,70,normal_idle,0.0231,4.4785,1,69,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982794.7455165,U1,481,real_fall,0.0316,2.8572,1,105,received,False,0.00,1.00,0.80,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982795.3479598,U2,71,normal_idle,0.0469,1.1306,1,69,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982795.779552,U1,482,real_fall,0.0727,0.7946,1,106,received,False,0.00,1.00,0.90,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982796.1826422,U2,72,normal_idle,0.0150,3.8735,1,70,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982797.0722296,U2,73,normal_idle,0.0462,1.8530,1,71,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982797.7752385,U1,484,real_fall,0.0119,3.9236,1,105,received,False,0.00,1.00,0.80,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982798.258483,U2,74,normal_idle,0.0511,4.3314,1,69,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982798.6932936,U1,485,real_fall,0.0122,6.5861,1,105,received,False,0.00,1.00,0.80,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982799.1219935,U2,75,normal_idle,0.0609,1.8620,1,68,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982799.6552248,U1,486,real_fall,0.0512,2.1521,1,106,received,False,0.00,1.00,0.80,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982800.330835,U2,76,normal_idle,0.0689,2.8915,1,70,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982800.873374,U1,487,real_fall,0.0721,1.3161,1,106,received,False,0.00,1.00,0.80,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982801.3815222,U2,77,normal_idle,0.0741,3.1301,1,69,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982802.1410575,U2,78,normal_idle,0.0513,3.0720,1,69,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982802.6502266,U1,489,real_fall,0.0210,6.1373,1,107,received,False,0.00,1.00,0.70,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982803.3273265,U2,79,normal_idle,0.0205,2.4999,1,68,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982803.884567,U1,490,real_fall,0.0766,2.4486,1,107,received,False,0.00,1.00,0.80,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982804.5229087,U2,80,normal_idle,0.0358,2.1409,1,69,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982805.738515,U1,492,real_fall,0.0666,2.8039,1,107,received,False,0.00,1.00,0.70,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982806.1416223,U2,82,normal_idle,0.0603,5.8930,1,69,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982806.773929,U1,493,real_fall,0.0165,4.2611,1,107,received,False,0.00,1.00,0.70,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982807.2163315,U2,83,normal_idle,0.0157,0.7125,1,69,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982807.9164705,U1,494,real_fall,0.0595,7.4361,1,107,received,False,0.00,1.00,0.70,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982808.5011556,U2,84,normal_idle,0.0645,1.5399,1,69,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
1779982808.9006083,U1,495,real_fall,0.0259,10.3601,1,108,received,False,0.00,1.00,0.80,NORMAL,EMERGENCY_FALL,EMERGENCY_FALL,낙상 이벤트 확정됨 — 시계의 'I'm OK' 또는 'Emergency SOS' 응답 대기
1779982809.4274817,U2,85,normal_idle,0.0573,5.5776,1,69,received,False,0.00,1.00,0.90,NORMAL,NORMAL,,정상 활동 범위
